,age,chulNo,diffUnit,hrNo,ord,rating,rcDist,rcTime,sex,wgBudam,wgHr,winOdds,plcOdds,rcIdx,hrRcCnt,ord1Rate,ord2Rate,ord3Rate,trackState,deltaWgHr,sexNeutral,sexMale,sexFemale,chulNo_1,chulNo_2,chulNo_3,chulNo_4,chulNo_5,chulNo_6,chulNo_7,chulNo_8,chulNo_9,chulNo_10,chulNo_11,chulNo_12,chulNo_13
0,3,5,0.0,50284,1,0,1200,75.5,암,54.0,437,1.7,1.1,202305131,0,0.0,0.0,0.0,6,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,1,3.0,46407,2,0,1200,76.0,암,54.0,455,13.6,3.1,202305131,1,0.0,0.0,0.0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,2.5,51143,3,0,1200,76.4,암,54.0,456,51.6,4.5,202305131,0,0.0,0.0,0.0,6,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,3,3,1.0,46281,4,0,1200,76.6,수,56.0,482,7.7,2.1,202305131,1,0.0,0.0,0.0,6,-8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,3,8,0.75,45207,5,0,1200,76.7,암,54.0,465,13.3,2.2,202305131,0,0.0,0.0,0.0,6,-5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,3,9,2.5,1412362,6,0,1200,77.2,암,54.0,440,6.8,2.1,202305131,3,0.0,0.0,0.33,6,-16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,3,4,2.5,51481,7,0,1200,77.7,암,54.0,463,122.5,7.9,202305131,2,0.0,0.0,0.0,6,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,3,7,2.5,45625,8,0,1200,78.1,암,54.0,441,46.7,8.0,202305131,2,0.0,0.0,0.0,6,-25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8,3,11,1.75,51834,9,0,1200,78.4,암,54.0,488,48.1,9.2,202305131,0,0.0,0.0,0.0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9,3,6,11.0,45430,10,0,1200,80.3,수,52.0,427,167.5,31.9,202305131,0,0.0,0.0,0.0,6,-2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,3,10,24.0,45791,11,0,1200,84.4,암,54.0,473,6.7,2.0,202305131,5,0.0,0.0,0.0,6,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11,3,6,0.0,45877,1,0,1200,75.1,암,54.0,468,10.6,3.2,202305132,5,0.0,0.0,0.0,6,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12,3,5,4.0,45924,2,0,1200,75.8,암,54.0,500,2.8,1.4,202305132,7,0.0,0.14,0.14,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13,3,4,2.0,45874,3,0,1200,76.2,수,56.0,496,2.6,1.2,202305132,5,0.0,0.0,0.4,6,-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,3,10,1.0,45593,4,0,1200,76.3,암,54.0,473,14.0,3.5,202305132,7,0.0,0.0,0.0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15,4,7,0.25,44803,5,0,1200,76.3,암,54.0,463,13.3,2.8,202305132,14,0.0,0.0,0.14,6,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16,3,11,0.0625,46162,6,0,1200,76.4,거,56.0,456,5.7,1.6,202305132,5,0.0,0.2,0.0,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,3,2,2.0,46191,7,0,1200,76.7,거,56.0,479,15.9,2.9,202305132,4,0.0,0.0,0.0,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,3,1,1.25,45884,8,0,1200,77.0,암,50.0,440,48.7,7.1,202305132,6,0.0,0.0,0.0,6,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,4,3,2.0,44835,9,0,1200,77.3,암,52.0,408,147.4,14.7,202305132,2,0.0,0.0,0.0,6,-7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20,3,8,7.0,45406,10,0,1200,78.6,암,54.0,492,67.7,8.3,202305132,5,0.0,0.0,0.0,6,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22,3,4,0.0,45936,1,0,1200,75.6,수,56.0,492,5.0,1.8,202305133,2,0.0,0.0,0.5,6,-14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,3,10,1.25,45410,2,0,1200,75.8,암,54.0,439,12.6,2.5,202305133,4,0.0,0.0,0.0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24,3,6,1.25,46152,3,0,1200,76.0,암,54.0,503,38.2,6.2,202305133,2,0.0,0.0,0.0,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,3,3,2.5,52120,4,0,1200,76.4,암,54.0,428,13.6,2.3,202305133,5,0.0,0.0,0.0,6,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,3,2,1.0,45289,5,0,1200,76.6,거,56.0,459,2.2,1.1,202305133,1,0.0,0.0,0.0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,3,7,1.0,45972,6,0,1200,76.7,암,54.0,468,3.5,1.8,202305133,2,0.0,0.0,0.5,6,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,3,5,0.5,46555,7,0,1200,76.8,수,56.0,520,20.0,2.8,202305133,0,0.0,0.0,0.0,6,-7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,3,1,3.0,45725,8,0,1200,77.3,수,56.0,527,68.7,12.1,202305133,3,0.0,0.0,0.0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,3,8,8.0,46538,9,0,1200,78.8,암,54.0,501,80.3,15.1,202305133,0,0.0,0.0,0.0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
31,3,9,1.75,46618,10,0,1200,79.1,암,54.0,454,62.4,10.9,202305133,0,0.0,0.0,0.0,6,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32,3,11,0.75,45958,11,0,1200,79.2,거,56.0,441,35.5,6.4,202305133,3,0.0,0.0,0.0,6,-16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,3,9,0.0,45607,1,0,1300,82.1,수,56.0,467,11.7,2.6,202305134,4,0.0,0.0,0.0,6,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,3,11,1.0,45279,2,0,1300,82.3,수,56.0,462,1.6,1.1,202305134,4,0.0,0.25,0.25,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,3,6,0.75,45870,3,0,1300,82.4,암,54.0,484,7.0,2.3,202305134,5,0.0,0.2,0.2,6,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36,3,8,4.0,46294,4,0,1300,83.1,암,54.0,486,25.7,3.1,202305134,3,0.0,0.0,0.0,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37,3,4,0.75,1400811,5,0,1300,83.3,거,56.0,481,56.6,8.7,202305134,4,0.0,0.0,0.0,6,-2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,3,3,4.0,45887,6,0,1300,84.0,수,56.0,519,5.5,1.6,202305134,4,0.0,0.0,0.0,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,3,1,0.0625,45967,7,0,1300,84.0,암,54.0,447,13.1,2.7,202305134,4,0.0,0.0,0.0,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40,3,10,0.75,47376,8,0,1300,84.2,거,56.0,467,40.6,6.3,202305134,4,0.0,0.0,0.0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,3,5,3.0,46557,9,0,1300,84.7,암,54.0,478,52.6,7.8,202305134,3,0.0,0.0,0.0,6,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
42,3,2,4.0,46118,10,0,1300,85.3,수,56.0,450,42.8,7.3,202305134,4,0.0,0.0,0.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,3,7,19.0,45365,11,0,1300,88.7,암,54.0,475,49.9,5.0,202305134,1,0.0,0.0,0.0,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44,3,7,0.0,45239,1,32,1400,87.6,암,53.5,512,2.0,1.3,202305135,3,0.33,0.33,0.0,6,-3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,4,11,1.0,44591,2,35,1400,87.8,수,57.0,479,18.2,3.2,202305135,7,0.14,0.14,0.14,6,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,3,3,4.0,46015,3,26,1400,88.5,암,52.0,428,84.9,12.1,202305135,6,0.0,0.33,0.0,6,-10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
47,4,4,0.25,44105,4,31,1400,88.6,거,55.0,492,5.9,1.7,202305135,8,0.12,0.12,0.12,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,4,10,1.75,44033,5,35,1400,88.9,수,57.0,495,10.0,2.4,202305135,10,0.1,0.1,0.1,6,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,5,5,1.5,42535,6,28,1400,89.1,암,51.5,449,58.6,8.8,202305135,15,0.07,0.07,0.0,6,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50,4,8,0.125,45101,7,24,1400,89.2,암,52.0,459,37.4,6.8,202305135,15,0.0,0.07,0.2,6,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51,3,9,2.5,46091,8,29,1400,89.6,수,54.0,462,3.6,1.3,202305135,7,0.14,0.14,0.14,6,-4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,4,2,1.25,45098,9,28,1400,89.8,암,52.0,482,47.9,6.8,202305135,10,0.0,0.2,0.2,6,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,3,1,1.25,45779,10,29,1400,90.0,암,52.0,457,30.5,5.9,202305135,6,0.17,0.17,0.17,6,-5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54,5,6,4.0,42134,11,30,1400,90.6,암,51.0,497,32.3,4.3,202305135,11,0.09,0.09,0.0,6,-2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
55,4,3,0.0,44731,1,35,1200,73.7,암,55.0,461,5.1,1.4,202305136,4,0.25,0.5,0.0,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
56,3,6,2.5,46352,2,35,1200,74.1,수,57.0,494,1.8,1.2,202305136,3,0.33,0.33,0.0,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,3,1,3.0,45948,3,32,1200,74.7,수,55.5,495,14.1,2.8,202305136,5,0.2,0.2,0.2,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,3,5,0.125,45835,4,27,1200,74.8,암,52.0,458,24.7,6.0,202305136,9,0.0,0.22,0.11,6,-3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
59,3,8,1.75,46603,5,28,1200,75.0,수,53.5,469,22.9,4.7,202305136,3,0.33,0.0,0.0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,3,4,1.25,45576,6,30,1200,75.2,암,52.5,520,7.2,2.1,202305136,4,0.25,0.0,0.0,6,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
61,3,11,3.0,45303,7,32,1200,75.8,수,55.5,450,8.7,2.2,202305136,8,0.0,0.38,0.12,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62,4,2,0.5,44324,8,29,1200,75.9,거,54.0,449,124.3,12.7,202305136,8,0.12,0.0,0.0,6,-7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63,4,7,1.0,44128,9,33,1200,76.1,암,54.0,426,14.2,2.8,202305136,10,0.1,0.1,0.0,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
64,4,9,1.0,44115,10,21,1200,76.2,암,51.0,451,91.8,25.0,202305136,18,0.0,0.11,0.0,6,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
65,10,10,1.0,33142,11,21,1200,76.4,암,52.0,451,108.0,18.5,202305136,10,0.0,0.0,0.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
66,3,3,0.0,45223,1,44,1700,110.8,수,56.0,495,2.0,1.2,202305137,8,0.25,0.12,0.25,6,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67,3,7,1.25,45717,2,40,1700,111.0,암,53.0,475,2.7,1.2,202305137,2,1.0,0.0,0.0,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
68,5,2,1.0,42748,3,46,1700,111.2,수,57.0,479,15.7,2.4,202305137,8,0.12,0.25,0.12,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69,5,1,0.75,43340,4,42,1700,111.3,암,54.0,468,11.9,3.3,202305137,6,0.17,0.5,0.17,6,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
70,6,4,0.75,41061,5,37,1700,111.5,수,54.0,471,30.0,3.9,202305137,10,0.1,0.1,0.1,6,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,6,5,0.5,40921,6,47,1700,111.5,거,55.0,459,8.4,1.6,202305137,11,0.09,0.0,0.09,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,4,6,3.0,44515,7,36,1700,112.1,수,54.0,480,23.6,4.2,202305137,8,0.12,0.0,0.0,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73,5,8,0.5,43248,8,44,1700,112.2,암,54.0,480,22.0,4.1,202305137,12,0.17,0.0,0.08,6,-6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
74,6,1,0.0,40452,1,55,1800,117.1,거,55.0,433,25.2,3.4,202305138,11,0.18,0.18,0.0,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75,7,4,2.5,39005,2,51,1800,117.5,거,54.0,460,18.6,3.9,202305138,9,0.11,0.11,0.11,6,-10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,6,7,2.0,41041,3,56,1800,117.9,거,53.0,494,20.1,2.6,202305138,12,0.17,0.25,0.0,6,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77,4,6,0.125,43725,4,56,1800,117.9,거,55.0,486,1.9,1.1,202305138,9,0.22,0.22,0.22,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78,6,5,4.0,43604,5,51,1800,118.7,거,54.0,517,27.5,3.3,202305138,9,0.0,0.0,0.0,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79,6,8,0.75,40622,6,51,1800,118.8,거,54.0,522,19.9,3.5,202305138,7,0.0,0.0,0.29,6,-5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80,7,3,0.25,41662,7,65,1800,118.8,거,58.0,496,17.9,2.3,202305138,7,0.0,0.0,0.0,6,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81,4,2,4.0,46509,8,55,1800,119.5,거,55.0,499,2.3,1.2,202305138,9,0.22,0.11,0.11,6,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,3,5,0.0,46551,1,39,1200,73.9,암,52.0,520,3.6,1.6,202305139,7,0.29,0.0,0.14,6,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
83,3,4,2.5,45333,2,39,1200,74.3,수,53.5,486,3.5,1.6,202305139,5,0.4,0.2,0.0,6,-2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84,4,7,0.75,44233,3,39,1200,74.5,수,53.5,518,3.2,1.2,202305139,3,0.0,0.67,0.33,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85,5,3,0.125,45112,4,36,1200,74.5,암,52.0,500,25.8,3.0,202305139,8,0.0,0.0,0.0,6,-3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
86,5,10,0.25,43207,5,47,1200,74.5,거,55.5,460,8.5,2.3,202305139,11,0.09,0.0,0.0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,4,9,4.0,43807,6,36,1200,75.3,암,51.0,529,19.7,4.7,202305139,6,0.0,0.17,0.17,6,-7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
88,4,1,5.0,43844,7,43,1200,76.2,암,53.5,503,14.4,3.2,202305139,10,0.1,0.1,0.2,6,-14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89,3,6,0.25,52003,8,36,1200,76.2,암,52.0,459,27.7,6.8,202305139,3,0.0,0.0,0.0,6,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
90,3,8,0.5,51987,9,39,1200,76.3,암,51.5,460,33.0,4.7,202305139,6,0.0,0.0,0.17,6,-3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
91,3,2,0.75,51583,10,37,1200,76.4,암,52.0,463,46.0,13.8,202305139,2,0.0,0.0,0.0,6,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
92,6,4,0.0,41273,1,40,1200,74.0,암,52.0,465,6.0,2.2,202305140,7,0.0,0.29,0.14,6,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93,3,1,1.5,46184,2,38,1200,74.3,암,51.0,461,6.1,2.6,202305140,8,0.12,0.25,0.12,6,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
94,3,10,2.0,45885,3,41,1200,74.7,수,54.5,455,3.5,1.2,202305140,10,0.2,0.1,0.1,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,3,2,0.5,50789,4,40,1200,74.7,암,52.0,516,8.5,2.7,202305140,6,0.0,0.0,0.33,6,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
96,4,5,1.25,44522,5,36,1200,74.9,암,52.0,496,6.5,2.1,202305140,5,0.2,0.0,0.2,6,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
97,4,3,0.5,43991,6,48,1200,75.0,암,55.0,449,4.0,1.6,202305140,9,0.22,0.22,0.11,6,-9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
98,5,7,0.25,45671,7,36,1200,75.1,암,52.0,488,50.3,9.4,202305140,5,0.0,0.0,0.0,6,-2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
99,5,8,2.0,46250,8,36,1200,75.4,수,52.0,470,27.8,3.9,202305140,6,0.0,0.0,0.0,6,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,3,6,2.0,51585,9,36,1200,75.8,암,52.0,420,23.4,5.4,202305140,7,0.0,0.0,0.0,6,-16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
101,3,9,8.0,50787,10,38,1200,77.2,암,52.0,448,68.6,17.0,202305140,1,0.0,0.0,0.0,6,-5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
102,3,7,0.0,45892,1,0,1200,75.1,암,54.0,416,8.4,1.7,202305071,5,0.0,0.0,0.2,15,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
103,3,6,0.25,45368,2,0,1200,75.2,수,56.0,460,1.3,1.0,202305071,5,0.0,0.2,0.0,15,-4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104,3,8,6.0,46605,3,0,1200,76.2,암,54.0,446,19.6,3.5,202305071,2,0.0,0.0,0.0,15,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
105,3,3,0.5,47048,4,0,1200,76.3,암,54.0,492,17.0,1.9,202305071,1,0.0,0.0,0.0,15,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
106,3,5,1.5,52553,5,0,1200,76.6,수,56.0,475,7.8,1.6,202305071,1,0.0,0.0,0.0,15,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107,3,1,1.25,46237,6,0,1200,76.8,암,54.0,454,24.9,3.7,202305071,5,0.0,0.0,0.0,15,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
108,3,2,0.5,45850,7,0,1200,76.9,암,54.0,436,32.5,5.2,202305071,1,0.0,0.0,0.0,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
109,3,4,5.0,45704,8,0,1200,77.7,거,56.0,442,22.2,3.6,202305071,0,0.0,0.0,0.0,15,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110,3,4,0.0,45934,1,0,1200,75.4,수,56.0,468,5.3,1.9,202305072,2,0.0,0.0,0.0,15,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,3,6,5.0,45848,2,0,1200,76.2,암,54.0,457,2.3,1.2,202305072,1,0.0,0.0,0.0,15,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
112,3,3,1.75,46385,3,0,1200,76.5,암,54.0,414,6.6,1.7,202305072,2,0.0,0.5,0.0,15,-3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
113,3,5,0.5,45959,4,0,1200,76.6,거,56.0,476,59.2,6.5,202305072,2,0.0,0.0,0.0,15,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114,3,8,0.5,46607,5,0,1200,76.7,암,54.0,454,17.8,3.4,202305072,0,0.0,0.0,0.0,15,-3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
115,3,2,7.0,45917,6,0,1200,77.9,암,54.0,451,4.4,1.8,202305072,0,0.0,0.0,0.0,15,-25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
116,3,7,4.0,46071,7,0,1200,78.6,암,54.0,470,7.6,2.1,202305072,5,0.0,0.0,0.0,15,-10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
117,3,1,4.0,46406,8,0,1200,79.3,암,54.0,449,21.8,3.0,202305072,2,0.0,0.0,0.0,15,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
118,3,4,0.0,46127,1,0,1300,83.2,수,56.0,451,4.5,1.3,202305073,5,0.0,0.0,0.0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119,3,1,1.0,45503,2,0,1300,83.4,수,56.0,523,1.4,1.0,202305073,5,0.0,0.2,0.2,15,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,4,3,1.0,44554,3,0,1300,83.5,암,54.0,482,69.1,12.9,202305073,7,0.0,0.0,0.0,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
121,4,5,2.0,44817,4,0,1300,83.9,거,56.0,459,13.7,2.5,202305073,11,0.0,0.0,0.09,15,-12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,5,7,0.0625,42819,5,0,1300,83.9,암,54.0,436,51.6,5.0,202305073,5,0.0,0.0,0.0,15,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
123,3,8,0.75,45291,6,0,1300,84.0,거,56.0,458,19.0,2.9,202305073,6,0.0,0.0,0.17,15,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,4,6,0.5,43812,7,0,1300,84.1,암,54.0,437,9.8,2.4,202305073,13,0.0,0.0,0.15,15,-3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
125,4,9,3.0,44899,8,0,1300,84.7,거,56.0,479,21.8,3.0,202305073,6,0.0,0.0,0.0,15,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126,4,2,16.0,44134,9,0,1300,87.4,거,56.0,482,36.7,4.2,202305073,13,0.0,0.0,0.08,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127,4,8,0.0,43918,1,33,1300,81.7,수,56.0,498,1.7,1.0,202305074,6,0.0,0.0,0.17,15,-9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,5,2,0.25,43170,2,31,1300,81.8,암,53.0,416,4.4,1.5,202305074,14,0.0,0.21,0.14,15,-3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
129,4,4,3.0,44796,3,30,1300,82.3,암,52.5,467,19.0,3.5,202305074,7,0.0,0.0,0.14,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
130,4,6,0.5,44378,4,30,1300,82.4,거,54.5,515,16.3,3.4,202305074,8,0.12,0.0,0.0,15,-9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131,4,9,2.0,44910,5,33,1300,82.8,거,56.0,440,11.4,2.1,202305074,9,0.11,0.22,0.11,15,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,3,5,1.5,46008,6,27,1300,83.0,수,53.0,474,11.8,2.7,202305074,4,0.0,0.5,0.0,15,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133,4,1,0.75,44225,7,30,1300,83.2,거,54.5,511,21.7,4.5,202305074,5,0.2,0.0,0.0,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
136,3,8,0.0,45983,1,31,1200,74.5,암,55.5,458,1.6,1.1,202305075,4,0.25,0.25,0.25,15,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
137,3,3,1.75,45764,2,29,1200,74.9,암,54.5,463,23.3,3.3,202305075,7,0.14,0.0,0.0,15,-3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
138,3,9,0.0625,45370,3,28,1200,74.9,암,54.0,477,44.5,7.3,202305075,4,0.25,0.0,0.0,15,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
139,3,7,1.5,45908,4,28,1200,75.1,암,54.0,463,10.1,2.2,202305075,6,0.0,0.33,0.17,15,-2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
140,3,5,0.5,45841,5,30,1200,75.2,암,55.0,454,7.9,1.7,202305075,7,0.14,0.14,0.14,15,-2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
141,4,4,5.0,43682,6,29,1200,76.0,암,54.5,482,28.4,5.6,202305075,11,0.09,0.0,0.18,15,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
142,5,6,2.5,43070,7,24,1200,76.4,암,52.0,410,32.0,5.5,202305075,9,0.0,0.11,0.22,15,-6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
143,3,2,4.0,45648,8,26,1200,77.0,암,53.0,460,8.4,1.8,202305075,4,0.0,0.25,0.5,15,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
144,3,1,3.0,46348,9,29,1200,77.6,암,54.5,502,6.1,2.4,202305075,1,1.0,0.0,0.0,15,-7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
145,3,4,0.0,45525,1,30,1400,88.0,거,55.5,447,3.3,1.6,202305076,5,0.2,0.0,0.0,15,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
146,3,7,3.0,45424,2,30,1400,88.6,암,53.5,456,5.8,1.9,202305076,4,0.25,0.0,0.0,15,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
147,4,3,4.0,43960,3,34,1400,89.3,암,55.5,478,2.3,1.1,202305076,4,0.25,0.25,0.0,15,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
